// Old Violet Box Obtainable Items Database
//
// Structure of Database:
// GroupID,ItemID,Rate

2,2279,7
2,2282,7
2,2285,7
2,2286,1
2,2287,7
2,2288,7
2,2289,7
2,2290,7
2,2291,7
2,2294,7
2,2295,7
2,2297,7
2,2298,7
2,2299,7
2,2302,7
2,2304,7
2,2306,7
2,2308,7
2,2310,7
2,2311,7
2,2313,7
2,2315,7
2,2317,7
2,2318,7
2,2320,7
2,2322,7
2,2324,7
2,2326,7
2,2327,1
2,2329,7
2,2331,7
2,2333,7
2,2334,1
2,2336,7
2,2337,7
2,2338,7
2,2339,7
2,2340,7
2,2352,7
2,2402,7
2,2404,7
2,2406,7
2,2407,7
2,2408,7
2,2409,7
2,2411,7
2,2414,7
2,2502,7
2,2504,7
2,2506,7
2,2507,7
2,2508,7
2,2510,7
2,2601,7
2,2602,7
2,2603,7
2,2604,7
2,2605,7
2,2607,7
2,2608,7
2,2609,7
2,2610,7
2,2611,7
2,2612,7
2,2613,7
2,2614,1
2,2615,1
2,2616,1
2,2617,7
2,2618,7
2,2621,1
2,2622,1
2,2623,1
2,2624,1
2,2625,1
2,2626,1
2,2627,7
2,2628,7
2,5002,1
2,5003,7
2,5005,7
2,5006,7
2,5007,1
2,5008,7
2,5009,7
2,5010,7
2,5011,7
2,5014,7
2,5015,7
2,5017,1
2,5019,1
2,5030,7
2,5035,7
2,5037,7
2,5053,1
2,5054,1
2,5055,7
2,5066,1
2,5072,1
2,5085,1
2,5088,7
2,5089,7
2,5090,7
2,7001,14
2,7002,14
2,7003,14
2,7004,14
2,7005,14
2,7006,14
2,7007,14
2,7008,14
2,7009,14
2,7010,14
2,7011,14
2,7012,14
2,7013,14
2,7014,14
2,7015,14
2,7016,14
2,7026,14
2,7027,14
2,7030,14
2,7031,14
2,7032,14
2,7033,14
2,7034,14
2,7035,14
2,7036,14
2,7038,14
2,7041,14
2,7047,14
2,7048,14
2,7049,14
2,7053,14
2,7054,14
2,7059,14
2,7060,14
2,7061,14
2,7063,14
2,7064,14
2,7065,14
2,7066,14
2,7067,14
2,7068,14
2,7069,14
2,7070,14
2,7071,14
2,7072,14
2,7093,14
2,7094,14
2,7095,14
2,7096,14
2,7097,14
2,7098,14
2,7099,14
2,7100,14
2,7101,14
2,7106,14
2,7107,14
2,7108,14
2,7109,14
2,7110,14
2,7111,14
2,7112,14
2,7113,14
2,7114,14
2,7115,14
2,7116,14
2,7117,14
2,7118,14
2,7119,14
2,7120,14
2,7121,14
2,7122,14
2,7123,14
2,7124,14
2,7125,14
2,7126,14
2,7134,14
2,7135,14
2,7136,14
2,7137,14
2,7138,14
2,7139,14
2,7149,14
2,7150,14
2,7151,14
2,7152,14
2,7153,14
2,7154,14
2,7155,14
2,7156,14
2,7157,14
2,7158,14
2,7159,14
2,7161,14
2,7162,14
2,7163,14
2,7164,14
2,7165,14
2,7166,14
2,7167,14
2,7168,14
2,7169,14
2,7170,14
2,7171,14
2,7172,14
2,7174,14
2,7175,14
2,7182,14
2,7186,14
2,7187,14
2,7188,14
2,7189,14
2,7190,14
2,7191,14
2,7192,14
2,7193,14
2,7194,14
2,7195,14
2,7196,14
2,7197,14
2,7198,14
2,7200,14
2,7201,14
2,7202,14
2,7203,14
2,7205,14
2,7206,14
2,7207,14
2,7208,14
2,7209,14
2,7210,14
2,7211,14
2,7212,14
2,7213,14
2,7214,14
2,7215,14
2,7216,14
2,7217,14
2,7218,14
2,7219,14
2,7220,14
2,7221,14
2,7222,14
2,7223,14
2,7225,14
2,7262,14
2,7263,14
2,7264,14
2,7265,14
2,7266,14
2,7267,14
2,7268,14
2,7269,14
2,7270,14
2,10001,7
2,10002,7
2,10003,7
2,10004,7
2,10005,7
2,10006,7
2,10007,7
2,10008,7
2,10009,7
2,10010,7
2,10011,7
2,10012,7
2,10013,7
2,10014,7
2,10015,7
2,10016,7
2,10017,7
2,10018,7
2,10019,7
2,10020,7
